0.0 0.0
0.318309886184 0.312961796208
0.636619772368 0.594480768525
0.954929658551 0.816273108589
1.27323954474 0.956055657328
1.59154943092 0.999784662063
1.9098593171 0.943066732257
2.22816920329 0.791600237166
2.54647908947 0.560602798839
2.86478897565 0.273282399403
3.18309886184 -0.0414942916986
3.50140874802 -0.352102110682
3.81971863421 -0.62733473438
4.13802852039 -0.839539934882
4.45633840657 -0.967397759309
4.77464829276 -0.998062514976
5.09295817894 -0.928453357755
5.41126806512 -0.765563820076
5.72957795131 -0.525759180736
6.04788783749 -0.233132268743
